,Año,Trimestre,Alquiler mensual en soles corrientes,Distrito,Superficie,Número de habitaciones,Número de baños,Número de garages,Años de antigüedad
40649,2020,2,2676.857857142857,Miraflores,40.0,1.0,1.0,0.0,10.0
40650,2020,2,3775.0559523809525,Miraflores,90.0,2.0,2.0,0.0,10.0
40651,2020,2,2917.0886904761905,Miraflores,50.0,1.0,2.0,0.0,10.0
40652,2020,2,3431.8690476190477,Miraflores,105.0,2.0,2.0,1.0,8.0
40653,2020,2,3020.044761904762,Miraflores,60.0,1.0,1.0,0.0,10.0
40654,2020,2,2573.901785714286,Miraflores,49.0,1.0,1.0,0.0,10.0
40655,2020,2,3534.825119047619,Miraflores,107.0,2.0,2.0,2.0,11.0
40656,2020,2,2711.1765476190476,Miraflores,50.0,1.0,1.0,0.0,40.0
40657,2020,2,3775.0559523809525,Miraflores,100.0,2.0,2.0,0.0,10.0
40658,2020,2,2470.9457142857145,Miraflores,70.0,2.0,2.0,1.0,4.0
40659,2020,2,3431.8690476190477,Miraflores,101.0,3.0,2.0,1.0,7.0
40660,2020,2,3431.8690476190477,Miraflores,115.0,3.0,2.0,1.0,10.0
40661,2020,2,2745.495238095238,Miraflores,50.0,1.0,1.0,0.0,10.0
40662,2020,2,3260.2755952380953,Miraflores,72.0,1.0,2.0,1.0,1.0
40663,2020,2,3088.682142857143,Miraflores,60.0,2.0,1.0,0.0,10.0
40664,2020,2,5147.803571428572,Miraflores,120.0,2.0,3.0,1.0,10.0
40665,2020,2,3088.682142857143,Miraflores,63.0,1.0,1.0,1.0,4.0
40666,2020,2,3088.682142857143,Miraflores,86.0,2.0,2.0,1.0,11.0
40667,2020,2,3775.0559523809525,Miraflores,128.0,3.0,3.0,2.0,1.0
40668,2020,2,1887.5279761904762,Miraflores,65.0,1.0,1.0,1.0,60.0
40669,2020,2,3809.374642857143,Miraflores,115.0,2.0,2.0,0.0,10.0
40670,2020,2,2745.495238095238,Miraflores,39.0,1.0,1.0,0.0,10.0
40671,2020,2,2917.0886904761905,Miraflores,60.0,1.0,1.0,0.0,10.0
40672,2020,2,2899.9293452380953,Miraflores,132.0,2.0,2.0,1.0,10.0
40673,2020,2,2917.0886904761905,Miraflores,85.0,2.0,2.0,1.0,5.0
40674,2020,2,4118.242857142857,Miraflores,120.0,2.0,2.0,2.0,4.0
40675,2020,2,2230.714880952381,Miraflores,47.0,1.0,1.0,0.0,13.0
40676,2020,2,2917.0886904761905,Miraflores,130.0,3.0,2.0,1.0,20.0
40677,2020,2,9609.233333333334,Miraflores,177.0,3.0,3.0,2.0,3.0
40678,2020,2,3260.2755952380953,Miraflores,115.0,3.0,2.0,1.0,8.0
40679,2020,2,2676.857857142857,Miraflores,62.0,1.0,1.0,0.0,9.0
40680,2020,2,2711.1765476190476,Miraflores,100.0,4.0,3.0,1.0,1.0
40681,2020,2,1715.9345238095239,Miraflores,90.0,2.0,2.0,0.0,3.0
40682,2020,2,1805.1631190476191,Miraflores,54.0,1.0,1.0,1.0,15.0
40683,2020,2,2059.1214285714286,Miraflores,50.0,1.0,1.0,1.0,20.0
40684,2020,2,2745.495238095238,Miraflores,60.0,1.0,2.0,1.0,6.0
40685,2020,2,3603.4625,Miraflores,100.0,2.0,2.0,1.0,13.0
40686,2020,2,3775.0559523809525,Miraflores,100.0,2.0,2.0,1.0,5.0
40687,2020,2,3775.0559523809525,Miraflores,84.0,2.0,2.0,1.0,8.0
40688,2020,2,2807.268880952381,Miraflores,88.0,2.0,2.0,1.0,8.0
40689,2020,2,1654.160880952381,Miraflores,45.0,1.0,1.0,0.0,7.0
40690,2020,2,5147.803571428572,Miraflores,184.0,3.0,2.0,1.0,13.0
40691,2020,2,7893.29880952381,Miraflores,180.0,3.0,4.0,2.0,5.0
40692,2020,2,3260.2755952380953,Miraflores,104.0,2.0,2.0,0.0,25.0
40693,2020,2,3775.0559523809525,Miraflores,80.0,2.0,3.0,2.0,9.0
40694,2020,2,3431.8690476190477,Miraflores,87.0,2.0,1.0,0.0,80.0
40695,2020,2,3088.682142857143,Miraflores,105.0,2.0,2.0,1.0,8.0
40696,2020,2,3431.8690476190477,Miraflores,130.0,3.0,2.0,1.0,30.0
40697,2020,2,3260.2755952380953,Miraflores,90.0,2.0,2.0,0.0,14.0
40698,2020,2,2745.495238095238,Miraflores,65.0,1.0,1.0,0.0,7.0
40699,2020,2,3088.682142857143,Miraflores,89.0,3.0,3.0,1.0,8.0
40700,2020,2,3431.8690476190477,Miraflores,110.0,3.0,2.0,3.0,4.0
40701,2020,2,3020.044761904762,Miraflores,85.0,3.0,2.0,1.0,5.0
40702,2020,2,3088.682142857143,Miraflores,100.0,3.0,2.0,1.0,7.0
40703,2020,2,3064.6590595238094,Miraflores,100.0,3.0,2.0,1.0,8.0
40704,2020,2,2230.714880952381,Miraflores,50.0,1.0,1.0,1.0,10.0
40705,2020,2,4118.242857142857,Miraflores,120.0,2.0,2.0,3.0,3.0
40706,2020,2,3088.682142857143,Miraflores,80.0,2.0,2.0,0.0,6.0
40707,2020,2,4976.210119047619,Miraflores,130.0,3.0,3.0,1.0,5.0
40708,2020,2,3088.682142857143,Miraflores,193.0,2.0,2.0,0.0,20.0
40709,2020,2,2505.2644047619046,Miraflores,61.0,1.0,2.0,1.0,7.0
40710,2020,2,8922.859523809524,Miraflores,162.0,2.0,3.0,2.0,0.0
40711,2020,2,5799.8586904761905,Miraflores,170.0,2.0,2.0,2.0,29.0
40712,2020,2,5147.803571428572,Miraflores,120.0,3.0,2.0,2.0,10.0
40713,2020,2,3775.0559523809525,Miraflores,96.0,2.0,2.0,1.0,12.0
40714,2020,2,1606.1147142857144,Miraflores,50.0,1.0,1.0,0.0,0.0
40715,2020,2,2402.3083333333334,Miraflores,76.0,2.0,2.0,1.0,10.0
40716,2020,2,2745.495238095238,Miraflores,62.0,1.0,1.0,1.0,7.0
40717,2020,2,3260.2755952380953,Miraflores,67.0,2.0,1.0,0.0,1.0
40718,2020,2,1681.6158333333333,Miraflores,40.0,1.0,1.0,0.0,30.0
40719,2020,2,3157.3195238095236,Miraflores,106.0,3.0,2.0,1.0,8.0
40720,2020,2,2917.0886904761905,Miraflores,74.0,2.0,2.0,0.0,10.0
40721,2020,2,3775.0559523809525,Miraflores,135.0,2.0,4.0,2.0,6.0
40722,2020,2,4118.242857142857,Miraflores,120.0,3.0,3.0,2.0,30.0
40723,2020,2,4976.210119047619,Miraflores,120.0,2.0,2.0,2.0,5.0
40724,2020,2,3260.2755952380953,Miraflores,48.0,1.0,1.0,0.0,22.0
40725,2020,2,3775.0559523809525,Miraflores,118.0,2.0,2.0,2.0,1.0
40726,2020,2,3431.8690476190477,Miraflores,90.0,2.0,2.0,1.0,7.0
40727,2020,2,2258.1698333333334,Miraflores,70.0,2.0,1.0,1.0,7.0
40728,2020,2,5147.803571428572,Miraflores,165.0,3.0,2.0,2.0,5.0
40729,2020,2,2745.495238095238,Miraflores,106.0,3.0,2.0,1.0,12.0
40730,2020,2,2573.901785714286,Miraflores,100.0,2.0,2.0,0.0,25.0
40731,2020,2,2402.3083333333334,Miraflores,51.0,1.0,1.0,1.0,25.0
40732,2020,2,3775.0559523809525,Miraflores,105.0,3.0,3.0,1.0,7.0
40733,2020,2,6177.364285714286,Miraflores,250.0,3.0,3.0,1.0,10.0
40734,2020,2,2814.1326190476193,Miraflores,87.0,2.0,1.0,1.0,13.0
40735,2020,2,4289.836309523809,Miraflores,140.0,3.0,3.0,1.0,8.0
40736,2020,2,2707.7446785714287,Miraflores,95.0,3.0,3.0,1.0,5.0
40737,2020,2,3946.649404761905,Miraflores,115.0,3.0,2.0,1.0,8.0
40738,2020,2,3431.8690476190477,Miraflores,101.0,1.0,1.0,1.0,1.0
40739,2020,2,1503.158642857143,Miraflores,52.0,1.0,1.0,0.0,30.0
40740,2020,2,3431.8690476190477,Miraflores,105.0,3.0,3.0,1.0,10.0
40741,2020,2,1887.5279761904762,Miraflores,65.0,1.0,1.0,0.0,31.0
40742,2020,2,2745.495238095238,Miraflores,60.0,1.0,2.0,1.0,5.0
40743,2020,2,4118.242857142857,Miraflores,125.0,2.0,2.0,2.0,3.0
40744,2020,2,2745.495238095238,Miraflores,60.0,1.0,1.0,1.0,1.0
40745,2020,2,2230.714880952381,Miraflores,75.0,1.0,1.0,0.0,7.0
40746,2020,2,3088.682142857143,Miraflores,120.0,3.0,3.0,1.0,8.0
40747,2020,2,3775.0559523809525,Miraflores,95.0,1.0,1.0,1.0,9.0
40748,2020,2,3431.8690476190477,Miraflores,114.0,3.0,2.0,1.0,13.0
40749,2020,2,4289.836309523809,Miraflores,120.0,2.0,2.0,1.0,20.0
40750,2020,2,6863.738095238095,Miraflores,142.0,3.0,3.0,2.0,20.0
40751,2020,2,2230.714880952381,Miraflores,55.0,1.0,1.0,1.0,25.0
40752,2020,2,2059.1214285714286,Miraflores,80.0,2.0,2.0,0.0,11.0
40753,2020,2,3775.0559523809525,Miraflores,100.0,3.0,2.0,2.0,11.0
40754,2020,2,3260.2755952380953,Miraflores,70.0,1.0,2.0,0.0,4.0
40755,2020,2,1818.8905952380953,Miraflores,60.0,1.0,1.0,0.0,14.0
40756,2020,2,4461.429761904762,Miraflores,122.0,4.0,4.0,2.0,5.0
40757,2020,2,2848.4513095238094,Miraflores,86.0,2.0,3.0,1.0,5.0
40758,2020,2,2608.2204761904763,Miraflores,80.0,2.0,3.0,1.0,9.0
40759,2020,2,5834.177380952381,Miraflores,122.0,3.0,3.0,2.0,4.0
40760,2020,2,2374.853380952381,Miraflores,100.0,2.0,2.0,1.0,50.0
40761,2020,2,4461.429761904762,Miraflores,128.0,3.0,2.0,1.0,9.0
40762,2020,2,2402.3083333333334,Miraflores,67.0,1.0,1.0,1.0,5.0
40763,2020,2,3020.044761904762,Miraflores,98.0,2.0,2.0,1.0,9.0
40764,2020,2,3775.0559523809525,Miraflores,120.0,3.0,2.0,2.0,15.0
40765,2020,2,4118.242857142857,Miraflores,134.0,2.0,2.0,2.0,6.0
40766,2020,2,1304.1102380952382,Miraflores,40.0,1.0,1.0,0.0,20.0
40767,2020,2,6177.364285714286,Miraflores,200.0,3.0,3.0,2.0,2.0
40768,2020,2,3431.8690476190477,Miraflores,140.0,3.0,2.0,2.0,17.0
40769,2020,2,5734.653178571429,Miraflores,150.0,3.0,3.0,1.0,15.0
40770,2020,2,3431.8690476190477,Miraflores,140.0,3.0,2.0,1.0,30.0
40771,2020,2,4633.023214285714,Miraflores,120.0,3.0,3.0,2.0,7.0
40772,2020,2,3088.682142857143,Miraflores,60.0,1.0,1.0,1.0,3.0
40773,2020,2,1990.4840476190477,Miraflores,65.0,1.0,1.0,0.0,10.0
40774,2020,2,4461.429761904762,Miraflores,157.0,3.0,2.0,2.0,9.0
40775,2020,2,3363.2316666666666,Miraflores,100.0,2.0,3.0,1.0,10.0
40776,2020,2,4118.242857142857,Miraflores,110.0,4.0,3.0,0.0,5.0
40777,2020,2,4118.242857142857,Miraflores,86.0,2.0,3.0,2.0,2.0
40778,2020,2,3431.8690476190477,Miraflores,110.0,3.0,3.0,0.0,10.0
40779,2020,2,4118.242857142857,Miraflores,142.0,3.0,2.0,1.0,13.0
40780,2020,2,2470.9457142857145,Miraflores,85.0,3.0,2.0,0.0,7.0
40781,2020,2,3431.8690476190477,Miraflores,92.0,2.0,2.0,1.0,7.0
40782,2020,2,3500.5064285714284,Miraflores,100.0,3.0,2.0,1.0,0.0
40783,2020,2,3363.2316666666666,Miraflores,110.0,2.0,1.0,0.0,25.0
40784,2020,2,2333.6709523809523,Miraflores,115.0,3.0,2.0,0.0,14.0
40785,2020,2,2917.0886904761905,Miraflores,64.0,1.0,1.0,1.0,6.0
40786,2020,2,4118.242857142857,Miraflores,108.0,3.0,3.0,1.0,9.0
40787,2020,2,2745.495238095238,Miraflores,60.0,1.0,1.0,1.0,14.0
40788,2020,2,3431.8690476190477,Miraflores,115.0,2.0,3.0,2.0,9.0
40789,2020,2,6863.738095238095,Miraflores,180.0,3.0,2.0,2.0,10.0
40790,2020,2,3260.2755952380953,Miraflores,120.0,3.0,2.0,1.0,20.0
40791,2020,2,2059.1214285714286,Miraflores,40.0,1.0,1.0,0.0,7.0
40792,2020,2,2573.901785714286,Miraflores,60.0,2.0,1.0,0.0,40.0
40793,2020,2,2573.901785714286,Miraflores,61.0,1.0,1.0,1.0,10.0
40794,2020,2,2951.407380952381,Miraflores,69.0,1.0,1.0,1.0,10.0
40795,2020,2,4118.242857142857,Miraflores,100.0,4.0,4.0,0.0,6.0
40796,2020,2,2917.0886904761905,Miraflores,84.0,2.0,2.0,1.0,6.0
40797,2020,2,2745.495238095238,Miraflores,60.0,1.0,1.0,1.0,2.0
40798,2020,2,2196.3961904761904,Miraflores,74.0,1.0,2.0,1.0,23.0
40799,2020,2,6177.364285714286,Miraflores,139.0,3.0,2.0,2.0,8.0
40800,2020,2,1976.7565714285715,Miraflores,50.0,1.0,1.0,0.0,2.0
40801,2020,2,3260.2755952380953,Miraflores,135.0,3.0,2.0,1.0,10.0
40802,2020,2,2127.7588095238098,Miraflores,70.0,1.0,1.0,0.0,10.0
40803,2020,2,2573.901785714286,Miraflores,60.0,2.0,1.0,1.0,40.0
40804,2020,2,2917.0886904761905,Miraflores,94.0,2.0,2.0,1.0,5.0
40805,2020,2,2573.901785714286,Miraflores,65.0,1.0,1.0,1.0,6.0
40806,2020,2,2573.901785714286,Miraflores,110.0,3.0,1.0,1.0,27.0
40807,2020,2,4461.429761904762,Miraflores,125.0,3.0,3.0,1.0,1.0
40808,2020,2,3363.2316666666666,Miraflores,103.0,2.0,2.0,1.0,30.0
40809,2020,2,2402.3083333333334,Miraflores,48.0,1.0,1.0,1.0,30.0
40810,2020,2,2436.627023809524,Miraflores,46.0,1.0,1.0,1.0,7.0
40811,2020,2,2230.714880952381,Miraflores,75.0,2.0,2.0,0.0,15.0
40812,2020,2,3260.2755952380953,Miraflores,120.0,3.0,2.0,1.0,10.0
40813,2020,2,2745.495238095238,Miraflores,80.0,1.0,1.0,1.0,5.0
40814,2020,2,2745.495238095238,Miraflores,90.0,2.0,2.0,1.0,10.0
40815,2020,2,3363.2316666666666,Miraflores,115.0,3.0,4.0,2.0,4.0
40816,2020,2,2779.8139285714287,Miraflores,93.0,2.0,2.0,1.0,0.0
40817,2020,2,1887.5279761904762,Miraflores,50.0,1.0,1.0,0.0,1.0
40818,2020,2,2402.3083333333334,Miraflores,65.0,1.0,1.0,0.0,12.0
40819,2020,2,2059.1214285714286,Miraflores,58.0,1.0,1.0,0.0,50.0
40820,2020,2,4633.023214285714,Miraflores,88.0,2.0,3.0,1.0,3.0
40821,2020,2,4461.429761904762,Miraflores,90.0,3.0,2.0,0.0,10.0
40822,2020,2,3431.8690476190477,Miraflores,77.0,1.0,2.0,1.0,6.0
40823,2020,2,2848.4513095238094,Miraflores,65.0,2.0,2.0,1.0,10.0
40824,2020,2,4289.836309523809,Miraflores,125.0,2.0,2.0,2.0,4.0
40825,2020,2,2059.1214285714286,Miraflores,40.0,1.0,1.0,0.0,8.0
40826,2020,2,4461.429761904762,Miraflores,110.0,3.0,2.0,2.0,7.0
40827,2020,2,3260.2755952380953,Miraflores,104.0,2.0,3.0,1.0,20.0
40828,2020,2,7550.111904761905,Miraflores,170.0,3.0,4.0,1.0,10.0
40829,2020,2,8236.485714285714,Miraflores,230.0,3.0,3.0,2.0,22.0
40830,2020,2,1887.5279761904762,San Borja,95.0,2.0,1.0,0.0,16.0
40831,2020,2,3946.649404761905,San Borja,144.0,3.0,3.0,1.0,4.0
40832,2020,2,3088.682142857143,San Borja,107.0,3.0,2.0,1.0,5.0
40833,2020,2,1983.6203095238095,San Borja,70.0,2.0,1.0,0.0,28.0
40834,2020,2,3088.682142857143,San Borja,140.0,3.0,2.0,1.0,16.0
40835,2020,2,2299.352261904762,San Borja,70.0,1.0,1.0,0.0,4.0
40836,2020,2,3260.2755952380953,San Borja,142.0,3.0,2.0,1.0,12.0
40837,2020,2,2745.495238095238,San Borja,108.0,3.0,3.0,1.0,0.0
40838,2020,2,3260.2755952380953,San Borja,100.0,3.0,3.0,1.0,3.0
40839,2020,2,3260.2755952380953,San Borja,90.0,3.0,2.0,1.0,3.0
40840,2020,2,3775.0559523809525,San Borja,135.0,3.0,3.0,2.0,5.0
40841,2020,2,1321.2695833333335,San Borja,61.0,2.0,1.0,0.0,20.0
40842,2020,2,3088.682142857143,San Borja,105.0,2.0,2.0,2.0,3.0
40843,2020,2,2882.77,San Borja,138.0,3.0,2.0,2.0,20.0
40844,2020,2,4461.429761904762,San Borja,170.0,3.0,3.0,2.0,7.0
40845,2020,2,1582.091630952381,San Borja,55.0,2.0,1.0,0.0,8.0
40846,2020,2,6520.551190476191,San Borja,350.0,4.0,5.0,2.0,5.0
40847,2020,2,3431.8690476190477,San Borja,142.0,3.0,3.0,0.0,0.0
40848,2020,2,1482.5674285714285,San Borja,45.0,1.0,1.0,0.0,7.0
40849,2020,2,3775.0559523809525,San Borja,132.0,4.0,4.0,0.0,1.0
40850,2020,2,2573.901785714286,San Borja,110.0,3.0,2.0,0.0,20.0
40851,2020,2,2230.714880952381,San Borja,95.0,3.0,2.0,0.0,30.0
40852,2020,2,3431.8690476190477,San Borja,170.0,3.0,3.0,1.0,10.0
40853,2020,2,3431.8690476190477,San Borja,80.0,3.0,2.0,2.0,2.0
40854,2020,2,3260.2755952380953,San Borja,93.0,3.0,3.0,1.0,4.0
40855,2020,2,2230.714880952381,San Borja,70.0,2.0,1.0,1.0,25.0
40856,2020,2,2625.3798214285716,San Borja,100.0,3.0,2.0,1.0,7.0
40857,2020,2,3054.3634523809524,San Borja,110.0,3.0,4.0,1.0,6.0
40858,2020,2,2470.9457142857145,San Borja,85.0,3.0,2.0,1.0,12.0
40859,2020,2,3946.649404761905,San Borja,167.0,3.0,3.0,2.0,12.0
40860,2020,2,1520.3179880952382,San Borja,40.0,1.0,2.0,0.0,25.0
40861,2020,2,8236.485714285714,San Borja,240.0,5.0,4.0,1.0,1.0
40862,2020,2,3030.340369047619,San Borja,114.0,3.0,2.0,1.0,10.0
40863,2020,2,1918.4147976190477,San Borja,86.0,2.0,1.0,0.0,5.0
40864,2020,2,3431.8690476190477,San Borja,130.0,3.0,3.0,1.0,10.0
40865,2020,2,1616.4103214285715,San Borja,46.0,1.0,1.0,1.0,5.0
40866,2020,2,1715.9345238095239,San Borja,60.0,1.0,1.0,0.0,0.0
40867,2020,2,2814.1326190476193,San Borja,92.0,2.0,3.0,1.0,12.0
40868,2020,2,2831.291964285714,San Borja,108.0,3.0,3.0,2.0,0.0
40869,2020,2,2525.8556190476193,San Borja,75.0,3.0,1.0,1.0,20.0
40870,2020,2,2745.495238095238,San Borja,70.0,2.0,2.0,0.0,4.0
40871,2020,2,3232.820642857143,San Borja,90.0,3.0,2.0,2.0,0.0
40872,2020,2,4461.429761904762,San Borja,209.0,3.0,2.0,2.0,10.0
40873,2020,2,4015.2867857142855,San Borja,92.0,3.0,3.0,2.0,4.0
40874,2020,2,5013.960678571429,San Borja,137.0,4.0,4.0,2.0,1.0
40875,2020,2,1705.6389166666668,San Borja,45.0,1.0,1.0,1.0,7.0
40876,2020,2,2707.7446785714287,San Borja,120.0,3.0,3.0,1.0,8.0
40877,2020,2,1503.158642857143,San Borja,65.0,2.0,1.0,1.0,20.0
40878,2020,2,1705.6389166666668,San Borja,90.0,2.0,2.0,0.0,10.0
40879,2020,2,1767.4125595238095,San Borja,50.0,1.0,1.0,1.0,15.0
40880,2020,2,2814.1326190476193,San Borja,110.0,3.0,2.0,1.0,1.0
40881,2020,2,1503.158642857143,San Borja,60.0,1.0,1.0,0.0,1.0
40882,2020,2,4289.836309523809,San Borja,124.0,3.0,2.0,2.0,4.0
40883,2020,2,2745.495238095238,San Borja,106.0,2.0,2.0,2.0,7.0
40884,2020,2,1781.1400357142857,San Borja,42.0,1.0,1.0,1.0,10.0
40885,2020,2,3088.682142857143,San Borja,111.0,3.0,4.0,2.0,0.0
40886,2020,2,1853.2092857142857,San Borja,75.0,2.0,1.0,0.0,10.0
40887,2020,2,1482.5674285714285,San Borja,65.0,2.0,1.0,0.0,1.0
40888,2020,2,1482.5674285714285,San Borja,65.0,2.0,1.0,0.0,1.0
40889,2020,2,4255.5176190476195,San Borja,120.0,3.0,4.0,2.0,3.0
40890,2020,2,3088.682142857143,San Borja,134.0,3.0,3.0,1.0,15.0
40891,2020,2,1781.1400357142857,San Borja,75.0,1.0,1.0,1.0,5.0
40892,2020,2,2745.495238095238,San Borja,96.0,3.0,2.0,2.0,5.0
40893,2020,2,3500.5064285714284,San Borja,85.0,2.0,3.0,1.0,12.0
40894,2020,2,2745.495238095238,San Borja,157.0,3.0,2.0,2.0,16.0
40895,2020,2,2573.901785714286,San Borja,54.0,1.0,2.0,1.0,10.0
40896,2020,2,2965.134857142857,San Borja,101.0,3.0,3.0,1.0,5.0
40897,2020,2,2745.495238095238,San Borja,98.0,2.0,3.0,1.0,0.0
40898,2020,2,1187.4266904761905,San Borja,35.0,1.0,1.0,0.0,5.0
40899,2020,2,1976.7565714285715,San Borja,80.0,2.0,1.0,1.0,10.0
40900,2020,2,2223.851142857143,San Borja,70.0,2.0,1.0,1.0,20.0
40901,2020,2,1612.9784523809524,San Borja,70.0,2.0,1.0,0.0,8.0
40902,2020,2,2728.335892857143,San Borja,90.0,3.0,2.0,0.0,10.0
40903,2020,2,1757.1169523809524,San Borja,60.0,1.0,1.0,1.0,19.0
40904,2020,2,1612.9784523809524,San Borja,75.0,2.0,1.0,0.0,17.0
40905,2020,2,3775.0559523809525,San Borja,147.0,3.0,3.0,2.0,10.0
40906,2020,2,1204.5860357142858,San Borja,47.0,1.0,1.0,0.0,5.0
40907,2020,2,2917.0886904761905,San Borja,110.0,3.0,2.0,1.0,10.0
40908,2020,2,1715.9345238095239,San Borja,45.0,2.0,1.0,0.0,15.0
40909,2020,2,1818.8905952380953,San Borja,70.0,1.0,1.0,0.0,10.0
40910,2020,2,2402.3083333333334,San Borja,78.0,3.0,1.0,1.0,25.0
40911,2020,2,2704.3128095238094,San Borja,90.0,3.0,2.0,1.0,8.0
40912,2020,2,3775.0559523809525,San Borja,150.0,3.0,3.0,2.0,5.0
40913,2020,2,2779.8139285714287,San Borja,110.0,3.0,2.0,2.0,10.0
40914,2020,2,2525.8556190476193,San Borja,140.0,3.0,3.0,1.0,19.0
40915,2020,2,2704.3128095238094,San Borja,96.0,3.0,3.0,1.0,6.0
40916,2020,2,4118.242857142857,San Borja,122.0,2.0,2.0,2.0,8.0
40917,2020,2,2930.8161666666665,San Borja,145.0,3.0,2.0,1.0,8.0
40918,2020,2,1863.504892857143,San Borja,95.0,3.0,2.0,0.0,15.0
40919,2020,2,1976.7565714285715,San Borja,60.0,2.0,1.0,1.0,8.0
40920,2020,2,4461.429761904762,San Borja,170.0,2.0,2.0,4.0,8.0
40921,2020,2,4118.242857142857,San Isidro,181.0,4.0,2.0,1.0,37.0
40922,2020,2,18875.279761904763,San Isidro,312.0,3.0,3.0,3.0,2.0
40923,2020,2,2265.0335714285716,San Isidro,58.0,1.0,1.0,1.0,5.0
40924,2020,2,4804.616666666667,San Isidro,127.0,2.0,3.0,2.0,6.0
40925,2020,2,3603.4625,San Isidro,108.0,3.0,3.0,1.0,12.0
40926,2020,2,5147.803571428572,San Isidro,150.0,3.0,2.0,2.0,10.0
40927,2020,2,5834.177380952381,San Isidro,167.0,3.0,3.0,2.0,4.0
40928,2020,2,4804.616666666667,San Isidro,136.0,3.0,2.0,2.0,7.0
40929,2020,2,7893.29880952381,San Isidro,215.0,3.0,2.0,2.0,9.0
40930,2020,2,4152.561547619048,San Isidro,70.0,1.0,1.0,1.0,10.0
40931,2020,2,2745.495238095238,San Isidro,60.0,1.0,1.0,1.0,13.0
40932,2020,2,4461.429761904762,San Isidro,128.0,2.0,2.0,1.0,10.0
40933,2020,2,4118.242857142857,San Isidro,100.0,2.0,2.0,1.0,10.0
40934,2020,2,2230.714880952381,San Isidro,65.0,1.0,1.0,1.0,24.0
40935,2020,2,2573.901785714286,San Isidro,48.0,1.0,1.0,1.0,8.0
40936,2020,2,5834.177380952381,San Isidro,155.0,3.0,2.0,1.0,40.0
40937,2020,2,2745.495238095238,San Isidro,45.0,1.0,1.0,0.0,10.0
40938,2020,2,5662.583928571428,San Isidro,120.0,3.0,2.0,2.0,2.0
40939,2020,2,2573.901785714286,San Isidro,80.0,2.0,1.0,0.0,30.0
40940,2020,2,4633.023214285714,San Isidro,160.0,3.0,2.0,2.0,6.0
40941,2020,2,1544.3410714285715,San Isidro,50.0,1.0,1.0,0.0,4.0
40942,2020,2,4118.242857142857,San Isidro,147.0,3.0,2.0,2.0,3.0
40943,2020,2,5490.990476190476,San Isidro,220.0,2.0,3.0,0.0,22.0
40944,2020,2,3260.2755952380953,San Isidro,65.0,1.0,1.0,1.0,20.0
40945,2020,2,14413.85,San Isidro,355.0,3.0,3.0,3.0,10.0
40946,2020,2,2059.1214285714286,San Isidro,46.0,1.0,1.0,0.0,30.0
40947,2020,2,6177.364285714286,San Isidro,166.0,3.0,3.0,1.0,5.0
40948,2020,2,3088.682142857143,San Isidro,190.0,3.0,3.0,1.0,35.0
40949,2020,2,4461.429761904762,San Isidro,150.0,3.0,3.0,2.0,3.0
40950,2020,2,2323.375345238095,San Isidro,80.0,2.0,2.0,0.0,5.0
40951,2020,2,3431.8690476190477,San Isidro,102.0,2.0,2.0,0.0,30.0
40952,2020,2,1564.9322857142856,San Isidro,60.0,1.0,1.0,0.0,7.0
40953,2020,2,2573.901785714286,San Isidro,80.0,2.0,1.0,1.0,20.0
40954,2020,2,1465.4080833333333,San Isidro,35.0,1.0,1.0,0.0,3.0
40955,2020,2,2299.352261904762,San Isidro,46.0,1.0,1.0,1.0,0.0
40956,2020,2,1475.7036904761906,San Isidro,55.0,1.0,1.0,1.0,12.0
40957,2020,2,1612.9784523809524,San Isidro,50.0,1.0,1.0,0.0,1.0
40958,2020,2,2436.627023809524,San Isidro,45.0,1.0,1.0,1.0,0.0
40959,2020,2,3946.649404761905,San Isidro,150.0,3.0,3.0,1.0,50.0
40960,2020,2,3603.4625,San Isidro,115.0,3.0,2.0,2.0,4.0
40961,2020,2,3775.0559523809525,San Isidro,100.0,1.0,1.0,1.0,7.0
40962,2020,2,3775.0559523809525,San Isidro,200.0,4.0,4.0,2.0,10.0
40963,2020,2,2814.1326190476193,San Isidro,76.0,2.0,1.0,1.0,15.0
40964,2020,2,5147.803571428572,San Isidro,110.0,3.0,2.0,1.0,0.0
40965,2020,2,4770.297976190476,San Isidro,160.0,3.0,4.0,2.0,0.0
40966,2020,2,4118.242857142857,San Isidro,150.0,3.0,2.0,1.0,40.0
40967,2020,2,3431.8690476190477,San Isidro,150.0,4.0,2.0,0.0,5.0
40968,2020,2,4633.023214285714,San Isidro,74.0,2.0,2.0,1.0,0.0
40969,2020,2,4633.023214285714,San Isidro,150.0,3.0,3.0,2.0,5.0
40970,2020,2,2508.696273809524,San Isidro,84.0,3.0,2.0,1.0,35.0
40971,2020,2,2917.0886904761905,San Isidro,47.0,1.0,1.0,1.0,1.0
40972,2020,2,2059.1214285714286,San Isidro,50.0,1.0,1.0,0.0,0.0
40973,2020,2,2333.6709523809523,San Isidro,65.0,1.0,1.0,1.0,4.0
40974,2020,2,3431.8690476190477,San Isidro,55.0,1.0,1.0,0.0,30.0
40975,2020,2,3431.8690476190477,San Isidro,116.0,3.0,3.0,0.0,3.0
40976,2020,2,3088.682142857143,San Isidro,100.0,2.0,2.0,1.0,22.0
40977,2020,2,3775.0559523809525,San Isidro,115.0,3.0,3.0,2.0,8.0
40978,2020,2,3088.682142857143,San Isidro,80.0,1.0,2.0,1.0,2.0
